Asset Name,OS,huntress
3155jg2,b'Windows 10 Enterprise',huntress
3hsydw2,b'Windows 10 Pro',huntress
3hszdw2,b'Windows 10 Pro',huntress
3ht0fw2,b'Windows 10 Enterprise',huntress
3nn5dd2,b'Windows 10 Pro',huntress
8s2hrr2,b'Windows 10 Pro',huntress
admin2kny2w2,b'Windows 10 Enterprise',huntress
admitch6mxk2,b'Windows 10 Enterprise',huntress
admitfhwgdv2,b'Windows 10 Pro',huntress
alano1,b'Windows 10 Enterprise',huntress
amb-1,b'Windows 10 Pro',huntress
amb-2,b'Windows 10 Pro',huntress
amb-super,b'Windows 10 Pro',huntress
amb4,b'Windows 10 Enterprise',huntress
amb5,b'Windows 10 Pro',huntress
ambaware,b'Windows 10 Enterprise',huntress
ap-clerk,b'Windows 10 Enterprise',huntress
ar2kn03w2,b'Windows 10 Enterprise',huntress
ar4sh81t2,b'Windows 10 Pro',huntress
ar79snmn2,b'Windows 10 Enterprise',huntress
ascomunite,b'Windows Server 2019 Standard',huntress
ascomups,b'Windows Server 2019 Standard',huntress
asm,b'Windows Server 2016 Standard',huntress
badgecom,b'Windows 10 Enterprise',huntress
bc4sk41t2,b'Windows 10 Enterprise',huntress
bearlake,b'Windows 10 Enterprise',huntress
birth4sk51t2,b'Windows 10 Pro',huntress
blueiris,b'Windows 10 Enterprise',huntress
bridgetd1,b'Windows 10 Enterprise',huntress
bwilson1,b'Windows 10 Enterprise LTSC 2021',huntress
c0mx8n2,b'Windows 10 Enterprise',huntress
c6tkfs3,b'Windows 10 Enterprise',huntress
cardiowow,b'Windows 10 Pro',huntress
casemgmt1,b'Windows 10 Pro',huntress
cerberus,b'Windows Server 2016 Datacenter',huntress
cfodesktop,b'Windows 10 Pro',huntress
cgwyhl2,b'Windows 10 Pro',huntress
clinadm539hpqg2,b'Windows 10 Pro',huntress
clinadm6806xp52,b'Windows 10 Pro',huntress
clinic1h5sqg2,b'Windows 10 Enterprise',huntress
clinic3ht1fw2,b'Windows 10 Enterprise',huntress
clinic3ht2fw2,b'Windows 10 Enterprise',huntress
clinic3jq4c62,b'Windows 10 Enterprise',huntress
clinic3ns3dd2,b'Windows 10 Pro',huntress
clinic4135,b'Windows 10 Enterprise',huntress
clinic4sh91t2,b'Windows 10 Enterprise',huntress
clinic6dcy1g3,b'Windows 10 Enterprise',huntress
clinic79tpmn2,b'Windows 10 Enterprise',huntress
clinic7hmnr12,b'Windows 10 Pro',huntress
clinic7mcl7x2,b'Windows 10 Enterprise',huntress
cliniccrchr22,b'Windows 10 Enterprise',huntress
clinicg26vqg2,b'Windows 10 Enterprise',huntress
clinicgcmcxh2,b'Windows 10 Enterprise',huntress
clinicgn713w2,b'Windows 10 Pro',huntress
clinicj10yxm2,b'Windows 10 Enterprise',huntress
clinicrm12,b'Windows 10 Enterprise',huntress
clinx20398g3y2,b'Windows 10 Pro',huntress
clinx22398m3y2,b'Windows 10 Pro',huntress
clinx2430m5jg2,b'Windows 10 Pro',huntress
clinx25398f3y2,b'Windows 10 Pro',huntress
clinx2wzzs13,b'Windows 10 Enterprise',huntress
clinx342zlb3y2,b'Windows 10 Pro',huntress
clinx4087qhx12,b'Windows 10 Enterprise',huntress
clinx4117rtcp2,b'Windows 10 Enterprise',huntress
clinx421vtj0s2,b'Windows 10 Pro',huntress
clinx433f56xh2,b'Windows 10 Pro',huntress
clinx444sg91t2,b'Windows 10 Enterprise',huntress
clinx45bz7jmf2,b'Windows 10 Enterprise',huntress
clm1b-admon,b'Windows Server 2012 R2 Standard',huntress
cln17rvcp2,b'Windows 10 Enterprise',huntress
cln17spcp2,b'Windows 10 Pro',huntress
cln3b6td22,b'Windows 10 Pro',huntress
cln5p51gq2,b'Windows 10 Enterprise',huntress
clnb22t3y2,b'Windows 10 Pro',huntress
clnb22w3y2,b'Windows 10 Enterprise',huntress
clnx10fhwfdv2,b'Windows 10 Pro',huntress
clnx132zjd3y2,b'Windows 10 Pro',huntress
clnx159jwf8c2,b'Windows 10 Pro',huntress
clnx49,b'Windows 10 Pro',huntress
coffeeshop,b'Windows 10 Enterprise',huntress
controller,b'Windows 10 Enterprise',huntress
coumadin,b'Windows 10 Pro',huntress
covis,b'Windows 10 Pro',huntress
cr-bobcat,b'Windows 10 Enterprise',huntress
cr-bobcat2,b'Windows 10 Enterprise',huntress
dataio,b'Windows Server 2012 R2 Standard',huntress
di-ct-1804,b'Windows 10 Pro',huntress
di-drh2,b'Windows 10 Enterprise',huntress
di-proc-01,b'Windows 10 Enterprise',huntress
di-train,b'Windows 10 Pro',huntress
di-train2,b'Windows 10 Enterprise',huntress
di4364,b'Windows 10 Enterprise',huntress
diciamon,b'Windows 10 Enterprise',huntress
diedsb,b'Windows 10 Enterprise',huntress
diet-staff,b'Windows 10 Pro',huntress
diet8gy88z1,b'Windows 10 Enterprise',huntress
diet8qnjrr2,b'Windows 10 Pro',huntress
dietary2,b'Windows 10 Enterprise',huntress
dietary3,b'Windows 10 Pro',huntress
dietarylap,b'Windows 10 Enterprise',huntress
dietarysb2,b'Windows 10 Enterprise',huntress
dimammo1117,b'Windows 10 Enterprise',huntress
diregsb,b'Windows 10 Enterprise',huntress
disched,b'Windows 10 Pro',huntress
disupervisor,b'Windows 10 Enterprise',huntress
ditech1,b'Windows 10 Enterprise',huntress
ditraum,b'Windows 10 Enterprise',huntress
dramandal,b'Windows 10 Enterprise',huntress
drmglapx,b'Windows 10 Enterprise',huntress
drugsarebad,b'Windows 10 Enterprise',huntress
dumontnurse,b'Windows 10 Enterprise',huntress
dunraventv,b'Windows 10 Pro',huntress
duoradius,b'Windows Server 2019 Standard',huntress
ed4580,b'Windows 10 Enterprise',huntress
ed7mdn7x2,b'Windows 10 Pro',huntress
ed7mdr7x2,b'Windows 10 Pro',huntress
edadmit2-bca,b'Windows 10 Pro',huntress
edbigboard,b'Windows 10 Enterprise',huntress
edcbw3pd2,b'Windows 10 Pro',huntress
edj10vxm2,b'Windows 10 Enterprise',huntress
edj10zxm2,b'Windows 10 Enterprise',huntress
edmedroom,b'Windows 10 Enterprise',huntress
edwow1,b'Windows 10 Pro',huntress
edwow2,b'Windows 10 Pro',huntress
edwow3,b'Windows 10 Enterprise',huntress
edwow4,b'Windows 10 Pro',huntress
emrmonitor,b'Windows 10 Enterprise',huntress
emsbb2s3x2,b'Windows 10 Pro',huntress
emsdir4313,b'Windows 10 Enterprise',huntress
emshousepc,b'Windows 10 Pro',huntress
eph-hrgen,b'Windows 10 Enterprise',huntress
eph-opthexam,b'Windows 10 Pro',huntress
eph-pharmdir,b'Windows 10 Enterprise',huntress
eph4178,b'Windows 10 Enterprise',huntress
ephactiv,b'Windows Server 2019 Standard',huntress
ephad4,b'Windows Server 2016 Standard',huntress
ephad5,b'Windows Server 2016 Standard',huntress
ephad6,b'Windows Server 2016 Standard',huntress
ephadmanplus,b'Windows Server 2022 Standard',huntress
ephams,b'Windows Server 2022 Standard',huntress
ephasd,b'Windows Server 2016 Standard',huntress
ephc-ex12,b'Windows 10 Pro',huntress
ephc-ex14,b'Windows 10 Enterprise',huntress
ephca19,b'Windows Server 2019 Standard',huntress
ephceo-laptop,b'Windows 10 Enterprise',huntress
ephcnur-lap,b'Windows 10 Enterprise',huntress
ephcovid,b'Windows 10 Pro',huntress
ephdhcp1,b'Windows Server 2022 Standard',huntress
ephdhcp2,b'Windows Server 2022 Standard',huntress
ephednu1,b'Windows 10 Enterprise',huntress
ephfound-admin,b'Windows 10 Pro',huntress
ephgi-scope,b'Windows 10 Enterprise',huntress
ephlab-bca,b'Windows 10 Enterprise',huntress
ephlabsb,b'Windows 10 Enterprise',huntress
ephlabtracker,b'Windows 10 Enterprise',huntress
ephloaner1,b'Windows 10 Pro',huntress
ephloaner12,b'Windows 10 Enterprise',huntress
ephloaner13,b'Windows 10 Enterprise',huntress
ephloaner14,b'Windows 10 Pro',huntress
ephloaner16,b'Windows 10 Enterprise',huntress
ephloaner17,b'Windows 10 Pro',huntress
ephloaner18,b'Windows 10 Enterprise',huntress
ephloaner20,b'Windows 10 Pro',huntress
ephloaner25,b'Windows 10 Enterprise',huntress
ephloaner26,b'Windows 10 Pro',huntress
ephloaner27,b'Windows 10 Enterprise',huntress
ephloaner28,b'Windows 10 Enterprise',huntress
ephloaner33,b'Windows 10 Pro',huntress
ephloaner36,b'Windows 10 Enterprise',huntress
ephloaner37,b'Windows 10 Pro',huntress
ephloaner38,b'Windows 10 Pro',huntress
ephloaner39,b'Windows 10 Enterprise',huntress
ephloaner43,b'Windows 10 Pro',huntress
ephloaner45,b'Windows 10 Enterprise',huntress
ephloaner46,b'Windows 10 Enterprise',huntress
ephloaner48,b'Windows 10 Enterprise',huntress
ephloaner51,b'Windows 10 Pro',huntress
ephloaner52,b'Windows 10 Pro',huntress
ephloaner53,b'Windows 10 Pro',huntress
ephloaner54,b'Windows 10 Enterprise',huntress
ephloaner55,b'Windows 10 Pro',huntress
ephlogicmon,b'Windows Server 2022 Standard',huntress
epholympus,b'Windows Server 2019 Standard',huntress
ephprovscc,b'Windows Server 2019 Standard',huntress
ephsc-exam56,b'Windows 10 Enterprise',huntress
ephsc-exam59,b'Windows 10 Pro',huntress
ephsc-exam61,b'Windows 10 Pro',huntress
ephsc-exam63,b'Windows 10 Enterprise',huntress
ephsc-nurse1,b'Windows 10 Enterprise',huntress
ephsc-procedure,b'Windows 10 Pro',huntress
ephutil,b'Windows Server 2022 Standard',huntress
epic-2zmc3y2,b'Windows 10 Pro',huntress
epic-b6krwt2,b'Windows 10 Enterprise',huntress
epic-cj7xnf2,b'Windows 10 Enterprise',huntress
epic-glsr3y2,b'Windows 10 Enterprise',huntress
epic-glss3y2,b'Windows 10 Pro',huntress
epic-glsw3y2,b'Windows 10 Enterprise',huntress
epic-glts3y2,b'Windows 10 Enterprise',huntress
epic-gn6x2w2,b'Windows 10 Pro',huntress
epmcad1,b'Windows Server 2012 R2 Datacenter',huntress
epmcams,b'Windows Server 2012 R2 Standard',huntress
epmcb2,b'Windows Server 2012 R2 Standard',huntress
epmcb2old2,b'Windows Server 2016 Standard',huntress
epmcb5,b'Windows Server 2012 Standard',huntress
epmcbwfm,b'Windows Server 2012 R2 Standard',huntress
epmccdfax,b'Windows Server 2012 R2 Standard',huntress
epmcme,b'Windows Server 2016 Standard',huntress
epmcps64,b'Windows Server 2012 R2 Standard',huntress
epmcucd,b'Windows Server 2012 R2 Standard',huntress
epmcutil,b'Windows Server 2016 Standard',huntress
epmcvueb,b'Windows Server 2012 R2 Standard',huntress
epmcvuep,b'Windows Server 2012 R2 Standard',huntress
epmcwfm,b'Windows Server 2012 R2 Standard',huntress
epmg4136,b'Windows 10 Enterprise',huntress
epmg4137,b'Windows 10 Pro',huntress
epmg4159,b'Windows 10 Enterprise',huntress
epmg4166,b'Windows 10 Enterprise',huntress
epmg4179-2,b'Windows 10 Pro',huntress
epmg4195,b'Windows 10 Pro',huntress
epmg4255,b'Windows 10 Enterprise',huntress
epmg4315,b'Windows 10 Pro',huntress
epmg4397,b'Windows 10 Enterprise',huntress
epmg4538n,b'Windows 10 Enterprise',huntress
epmg4551,b'Windows 10 Pro',huntress
epmg4608,b'Windows 10 Enterprise',huntress
epmgingra,b'Windows 10 Enterprise',huntress
evs-storeroom,b'Windows 10 Enterprise',huntress
evs4sj51t2,b'Windows 10 Enterprise',huntress
ex16a,b'Windows Server 2016 Standard',huntress
ex16b,b'Windows Server 2016 Standard',huntress
ex16c,b'Windows Server 2016 Standard',huntress
execassistpc,b'Windows 10 Enterprise',huntress
fac3ht4fw2,b'Windows 10 Enterprise',huntress
fac4sj41t2,b'Windows 10 Enterprise',huntress
fac5vhgk2,b'Windows 10 Enterprise',huntress
fac79smmn2,b'Windows 10 Enterprise',huntress
fac8qpkrr2,b'Windows 10 Enterprise',huntress
fac95dzwwp3,b'Windows 10 Pro',huntress
facilff42d42,b'Windows 10 Enterprise',huntress
facilitycams,b'Windows 10 Enterprise',huntress
facmgrlap,b'Windows 10 Pro',huntress
faxint2,b'Windows 10 Enterprise',huntress
fczwwp3,b'Windows 10 Enterprise',huntress
finance4358,b'Windows 10 Enterprise',huntress
finremote,b'Windows 10 Pro',huntress
fmc4133a,b'Windows 10 Pro',huntress
fmcdrwnu,b'Windows 10 Pro',huntress
fmcrm11,b'Windows 10 Pro',huntress
foundteams,b'Windows 10 Pro',huntress
gi-doc-pc,b'Windows 10 Pro',huntress
gxp5y93,b'Windows 10 Enterprise',huntress
hallets,b'Windows 10 Enterprise',huntress
hccadm17mdp7x2,b'Windows 10 Enterprise',huntress
hfy93l3,b'Windows 10 Enterprise',huntress
hhc4217,b'Windows 10 Enterprise',huntress
hhcadmb7mbr7x2,b'Windows 10 Enterprise',huntress
hhcadmki,b'Windows 10 Pro',huntress
hhcdesktop2,b'Windows 10 Enterprise',huntress
hhcdir7mdk7x2,b'Windows 10 Enterprise',huntress
hhhcommon,b'Windows 10 Enterprise',huntress
hhhdir-lap,b'Windows 10 Pro',huntress
him-ws01,b'Windows 10 Enterprise',huntress
him3fy93l3,b'Windows 10 Enterprise',huntress
him4454,b'Windows 10 Enterprise',huntress
him4sg81t2,b'Windows 10 Enterprise',huntress
himdir,b'Windows 10 Enterprise',huntress
himfhvgdv2,b'Windows 10 Enterprise',huntress
hjbcxh21,b'Windows 10 Enterprise',huntress
hrdesk-01,b'Windows 10 Enterprise',huntress
hrgeneral,b'Windows 10 Enterprise',huntress
hsptlstcgvyhl2,b'Windows 10 Enterprise',huntress
infectionctrl,b'Windows 10 Enterprise',huntress
infectprevent2,b'Windows 10 Enterprise',huntress
infusewow-jr,b'Windows 10 Pro',huntress
infusewow1,b'Windows 10 Enterprise',huntress
infusewow2,b'Windows 10 Enterprise',huntress
ingra-lap,b'Windows 10 Enterprise',huntress
intranetnew,b'Windows Server 2016 Standard',huntress
it,b'Windows 10 Enterprise',huntress
it17srcp2,b'Windows 10 Enterprise',huntress
it4445,b'Windows 10 Enterprise',huntress
it7mdl7x2,b'Windows 10 Enterprise',huntress
itaco,b'Windows 10 Enterprise',huntress
itadam,b'Windows 10 Enterprise',huntress
itadam-laptop,b'Windows 10 Enterprise',huntress
italan-laptop,b'Windows 11 Pro',huntress
itamy,b'Windows 10 Enterprise',huntress
itat2,b'Windows 10 Enterprise',huntress
itds,b'Windows 10 Enterprise',huntress
itecbig,b'Windows 10 Enterprise',huntress
itgh2,b'Windows 10 Enterprise',huntress
itloan20211102,b'Windows 10 Enterprise',huntress
itloaner23,b'Windows 10 Enterprise',huntress
itloanerf6gly52,b'Windows 10 Enterprise',huntress
itmsdmpstr5570a,b'Windows 10 Pro',huntress
itmw4345,b'Windows 10 Enterprise',huntress
itshayne-win11,b'Windows 11 Enterprise',huntress
itshayne-win11x2,b'Windows 11 Enterprise',huntress
itss,b'Windows 10 Pro',huntress
justinc01,b'Windows 10 Enterprise',huntress
kathymlap,b'Windows 10 Enterprise',huntress
kingstone,b'Windows 11 Enterprise',huntress
lab-adminlap,b'Windows 10 Enterprise',huntress
lab-stago,b'Windows 10 Pro',huntress
lab227,b'Windows 10 Enterprise',huntress
lab4228,b'Windows 10 Pro',huntress
labcgw0jl2,b'Windows 10 Pro',huntress
labdir,b'Windows 10 Enterprise',huntress
labdir2,b'Windows 10 Enterprise',huntress
labdraw001,b'Windows 10 Pro',huntress
labdraw002,b'Windows 10 Enterprise',huntress
labdraw003,b'Windows 10 Enterprise',huntress
labdt1,b'Windows 10 Enterprise',huntress
labgczwwp3,b'Windows 10 Enterprise',huntress
labmicro,b'Windows 10 Enterprise',huntress
labmicro3,b'Windows 10 Enterprise',huntress
labpcxtra,b'Windows 10 Enterprise',huntress
lestadesktop,b'Windows 10 Enterprise',huntress
loan2yp5y93,b'Windows 10 Enterprise',huntress
loaner8htqz93,b'Windows 10 Pro',huntress
m1as8,b'Windows Server 2016 Datacenter',huntress
m1as9,b'Windows Server 2016 Datacenter',huntress
m1bs9,b'Windows Server 2016 Datacenter',huntress
magica,b'Windows Server 2012 R2 Datacenter',huntress
magicb,b'Windows Server 2012 R2 Datacenter',huntress
marks1,b'Windows 10 Enterprise',huntress
mcalkins1,b'Windows 10 Enterprise LTSC 2019',huntress
medsurgmon,b'Windows 10 Enterprise',huntress
medsurgpod3,b'Windows 10 Pro',huntress
meekerpc,b'Windows 10 Pro',huntress
meoputils,b'Windows Server 2016 Standard',huntress
mlerew1,b'Windows 10 Enterprise LTSC 2019',huntress
mm4sg61t2,b'Windows 10 Enterprise',huntress
mm7mcr7x2,b'Windows 10 Pro',huntress
mmbs3x3x2,b'Windows 10 Enterprise',huntress
mmcart-5pc2gq2,b'Windows 10 Enterprise',huntress
mmdir,b'Windows 10 Pro',huntress
mmf6plhl3,b'Windows 10 Enterprise',huntress
mmstaff,b'Windows 10 Enterprise',huntress
mmstaff02,b'Windows 10 Enterprise',huntress
mp1,b'Windows Server 2016 Datacenter',huntress
mri1qp78m2,b'Windows 10 Pro',huntress
ms-casemgr,b'Windows 10 Pro',huntress
ms01,b'Windows 10 Pro',huntress
ms25cb8z1,b'Windows 10 Enterprise',huntress
ms2zjb3y2,b'Windows 10 Pro',huntress
ms3352,b'Windows 10 Enterprise',huntress
ms3g08xh2,b'Windows 10 Pro',huntress
ms4sh51t2,b'Windows 10 Enterprise',huntress
mscovidcove,b'Windows 10 Enterprise',huntress
msdict1,b'Windows 10 Enterprise',huntress
msdict2a,b'Windows 10 Pro',huntress
msdict4,b'Windows 10 Enterprise',huntress
msdict5,b'Windows 10 Enterprise',huntress
mshssb,b'Windows 10 Enterprise',huntress
msinfusion,b'Windows 10 Enterprise',huntress
msnurse3,b'Windows 10 Enterprise',huntress
mswow-reg,b'Windows 10 Pro',huntress
mswow3,b'Windows 10 Pro',huntress
mswow4,b'Windows 10 Pro',huntress
mswow5,b'Windows 10 Enterprise',huntress
neo1,b'Windows 10 Enterprise',huntress
neo2,b'Windows 10 Enterprise',huntress
neo4,b'Windows 10 Enterprise',huntress
neo6,b'Windows 10 Enterprise',huntress
neo7,b'Windows 10 Enterprise',huntress
nurlap-01,b'Windows 10 Enterprise',huntress
nurlap-02,b'Windows 10 Enterprise',huntress
nurlap-03,b'Windows 10 Enterprise',huntress
nurlap-03old,b'Windows 10 Pro',huntress
op-infusion1,b'Windows 10 Enterprise',huntress
op-infusion2,b'Windows 10 Pro',huntress
op-infusion3,b'Windows 10 Pro',huntress
ophtho-tech,b'Windows 10 Pro',huntress
or1acart,b'Windows 10 Pro',huntress
or2-7mbq7x2,b'Windows 10 Pro',huntress
or2acart,b'Windows 10 Pro',huntress
oranesth01,b'Windows 10 Enterprise',huntress
oranesth02,b'Windows 10 Pro',huntress
oranesth03,b'Windows 10 Pro',huntress
orpacs,b'Windows 10 Enterprise',huntress
orsched,b'Windows 10 Pro',huntress
orsr,b'Windows 10 Enterprise',huntress
orwow1,b'Windows 10 Pro',huntress
orwowtwo,b'Windows 10 Pro',huntress
pacs2011a,b'Windows 10 Pro',huntress
pacsa,b'Windows Server 2012 R2 Datacenter',huntress
pacsb,b'Windows Server 2012 R2 Datacenter',huntress
pacsdiag1,b'Windows 10 Pro',huntress
pacseis,b'Windows Server 2012 R2 Standard',huntress
pacsortho2,b'Windows 10 Enterprise',huntress
pacuwow1,b'Windows 10 Pro',huntress
pacuwow2,b'Windows 10 Pro',huntress
pacuwow3,b'Windows 10 Pro',huntress
pacuwow4,b'Windows 10 Pro',huntress
pacuwow4old,b'Windows 10 Pro',huntress
pfs-dir,b'Windows 10 Pro',huntress
pfs41397mcn7x2,b'Windows 10 Enterprise',huntress
pfs4218-2,b'Windows 10 Enterprise',huntress
pfs4465-1,b'Windows 10 Enterprise',huntress
pfs4490,b'Windows 10 Enterprise',huntress
pfs4sg51t2,b'Windows 10 Enterprise',huntress
pfsacctmgr,b'Windows 10 Enterprise',huntress
pfsav,b'Windows 10 Enterprise',huntress
pfsb3,b'Windows 10 Pro',huntress
pfsbay1,b'Windows 10 Enterprise',huntress
pfsbd1,b'Windows 10 Pro',huntress
pfsbd2,b'Windows 10 Pro',huntress
pfsop3dswyw2,b'Windows 10 Enterprise',huntress
pft-pcx,b'Windows 10 Enterprise',huntress
pharm79ssmn2,b'Windows 10 Pro',huntress
pharm7kb2dd2,b'Windows 10 Pro',huntress
pharmcleanrm,b'Windows 10 Pro',huntress
pharmfhvldv2,b'Windows 10 Pro',huntress
pharmguarddb,b'Windows Server 2019 Standard',huntress
pharmgxp5y93,b'Windows 10 Enterprise',huntress
physlap-01,b'Windows 10 Enterprise',huntress
physlap-02,b'Windows 10 Enterprise',huntress
physlap-03,b'Windows 10 Pro',huntress
physlap-04,b'Windows 10 Enterprise',huntress
powerscribe,b'Windows Server 2019 Standard',huntress
powershare,b'Windows Server 2012 R2 Standard',huntress
printerlogicsm,b'Windows Server 2019 Standard',huntress
procwow1,b'Windows 10 Pro',huntress
procwow2,b'Windows 10 Pro',huntress
psamples1,b'Windows 10 Enterprise LTSC 2019',huntress
psfacctmgr2,b'Windows 10 Enterprise',huntress
pt1skv8n2,b'Windows 10 Enterprise',huntress
ptdr1,b'Windows 10 Enterprise',huntress
pyxis1,b'Windows Server 2016 Standard',huntress
pyxis2,b'Windows Server 2016 Standard',huntress
pyxis3,b'Windows Server 2016 Standard',huntress
pyxis4,b'Windows Server 2016 Standard',huntress
pyxisaws,b'Windows 10 Enterprise',huntress
pyxiswstest,b'Windows 10 Enterprise',huntress
qual4sj71t2,b'Windows 10 Pro',huntress
quality2,b'Windows 10 Enterprise',huntress
qualitydir,b'Windows 10 Enterprise',huntress
qualitytab,b'Windows 10 Enterprise',huntress
radiologist,b'Windows 10 Enterprise',huntress
rdsg,b'Windows Server 2016 Standard',huntress
rehab2knx2w2,b'Windows 10 Enterprise',huntress
rehab398h3y2,b'Windows 10 Pro',huntress
rehab3b0pnf2,b'Windows 10 Enterprise',huntress
rehabfhvkdv2,b'Windows 10 Enterprise',huntress
rehabfhwhdv2,b'Windows 10 Enterprise',huntress
rehabwow1,b'Windows 10 Enterprise',huntress
rt7mcq7x2,b'Windows 10 Enterprise',huntress
rtoffice2,b'Windows 10 Enterprise',huntress
sarahs1,b'Windows 10 Enterprise',huntress
sc-imaging,b'Windows 10 Enterprise',huntress
sc1vnj0s2,b'Windows 10 Enterprise',huntress
sc2c6cjg2,b'Windows 10 Enterprise',huntress
sc398k3y2,b'Windows 10 Pro',huntress
sc398l3y2,b'Windows 10 Enterprise',huntress
sc4sh41t2,b'Windows 10 Enterprise',huntress
sc9gvk8c2,b'Windows 10 Enterprise',huntress
sccm2012,b'Windows Server 2012 R2 Standard',huntress
scdocl1qn78m2,b'Windows 10 Pro',huntress
scdocs2,b'Windows 10 Enterprise',huntress
scfd27mcm7x2,b'Windows 10 Enterprise',huntress
scottw1,b'Windows 10 Enterprise',huntress
slgateway,b'Windows Server 2016 Standard',huntress
slind1,b'Windows 10 Enterprise LTSC 2019',huntress
sql1-vmware,b'Windows Server 2022 Datacenter',huntress
sql16,b'Windows Server 2016 Standard',huntress
ss1,b'Windows Server 2019 Datacenter',huntress
ss2,b'Windows Server 2019 Datacenter',huntress
ss3,b'Windows Server 2019 Datacenter',huntress
ss4,b'Windows Server 2019 Datacenter',huntress
sspacu2znc3y2,b'Windows 10 Enterprise',huntress
st1909a,b'Windows Server 2019 Standard',huntress
surgicaldir,b'Windows 10 Enterprise',huntress
t610b,b'Windows Server 2019 Datacenter',huntress
theresab,b'Windows 10 Enterprise',huntress
thycoticde,b'Windows Server 2019 Standard',huntress
thycoticde2,b'Windows Server 2019 Standard',huntress
timberlinetv,b'Windows 10 Pro',huntress
tomoview,b'Windows 10 Pro for Workstations',huntress
twinowls,b'Windows 10 Pro',huntress
uccad2,b'Windows Server 2016 Standard',huntress
uccdirdesk,b'Windows 10 Enterprise',huntress
uccex101,b'Windows 10 Pro',huntress
uccex102,b'Windows 10 Enterprise',huntress
uccex103,b'Windows 10 Enterprise',huntress
uccex104,b'Windows 10 Enterprise',huntress
uccex105,b'Windows 10 Enterprise',huntress
uccex106,b'Windows 10 Pro',huntress
uccgym01,b'Windows 10 Enterprise',huntress
uccgym03,b'Windows 10 Pro',huntress
uccgym04,b'Windows 10 Enterprise',huntress
uccgym05,b'Windows 10 Enterprise',huntress
uccgym06,b'Windows 10 Pro',huntress
uccgym07,b'Windows 10 Enterprise',huntress
ucchvac,b'Windows Server 2019 Standard',huntress
uccmeds,b'Windows 10 Enterprise',huntress
uccnu01,b'Windows 10 Pro',huntress
uccnu02,b'Windows 10 Enterprise',huntress
uccnu03,b'Windows 10 Pro',huntress
uccnu04,b'Windows 10 Pro',huntress
uccoffice1,b'Windows 10 Enterprise',huntress
uccoffice2,b'Windows 10 Enterprise',huntress
uccoffice3,b'Windows 10 Pro',huntress
uccoffice5,b'Windows 10 Enterprise',huntress
uccoffice6,b'Windows 10 Pro',huntress
uccoffice7,b'Windows 10 Enterprise',huntress
uccoffice8,b'Windows 10 Enterprise',huntress
uccortho,b'Windows 10 Enterprise',huntress
uccpacs,b'Windows 10 Pro',huntress
uccrad,b'Windows 10 Pro',huntress
uccrec01,b'Windows 10 Pro',huntress
uccrec02,b'Windows 10 Pro',huntress
uccrec03,b'Windows 10 Enterprise',huntress
uccrec04,b'Windows 10 Enterprise',huntress
uccrec05,b'Windows 10 Pro',huntress
uccrhauth,b'Windows 10 Pro',huntress
uccrhdir,b'Windows 10 Enterprise',huntress
uccrhex301,b'Windows 10 Enterprise',huntress
uccrhex302,b'Windows 10 Pro',huntress
uccrhex304,b'Windows 10 Enterprise',huntress
uccrhex305,b'Windows 10 Pro',huntress
uccrhex306,b'Windows 10 Pro',huntress
uccrhex307,b'Windows 10 Enterprise',huntress
uccrhex308,b'Windows 10 Enterprise',huntress
uccsb,b'Windows 10 Enterprise',huntress
uccspdoc01,b'Windows 10 Pro',huntress
uccspdoc02,b'Windows 10 Pro',huntress
uccspdoc03,b'Windows 10 Enterprise',huntress
uccspex201,b'Windows 10 Enterprise',huntress
uccspex202,b'Windows 10 Enterprise',huntress
uccspex203,b'Windows 10 Enterprise',huntress
uccspex204,b'Windows 10 Enterprise',huntress
uccspex205,b'Windows 10 Enterprise',huntress
uccspex206,b'Windows 10 Enterprise',huntress
uccspnu01,b'Windows 10 Pro',huntress
uccspnu02,b'Windows 10 Enterprise',huntress
uccspnu03,b'Windows 10 Pro',huntress
vhzn-con1t,b'Windows Server 2022 Datacenter',huntress
vhzn-con2t,b'Windows Server 2022 Datacenter',huntress
vmcontent,b'Windows Server 2012 R2 Datacenter',huntress
vmm22,b'Windows Server 2022 Standard',huntress
vwin10-001,b'Windows 10 Enterprise LTSC 2021',huntress
vwin10-002,b'Windows 10 Enterprise LTSC 2021',huntress
vwin10-003,b'Windows 10 Enterprise LTSC 2021',huntress
vwin10-004,b'Windows 10 Enterprise LTSC 2021',huntress
woundcarepc,b'Windows 10 Pro',huntress
woundexam2,b'Windows 10 Enterprise',huntress
xa19,b'Windows Server 2019 Datacenter',huntress
xb19,b'Windows Server 2019 Datacenter',huntress
xr-43716-04,b'Windows 10 Enterprise LTSC 2019',huntress
